uid,app_class,app_type,duration,up_flow,down_flow,up_and_down_flow,count,cluster,sum_count
0000348F61881026FE0036840F25309F,g,usr,0.0144568501515425,0.0066530454878206,0.0290969743085916,0.007476600795614,0.1059018201875345,-1,0.314396028681743
0000B0540F08BB99C22D22219A1B47A2,d,usr,0.5983691377661321,0.7997932066772787,0.5590408948042289,0.7926079161397847,0.1111969111969112,-1,0.43303916161059014
00022474E06735ACCAC428E1AC7EAC16,a,usr,0.4619979066066175,0.0,0.0,0.0,0.2316602316602317,-1,1.3790101790101792
00028CD7D203AF88C4FE4D0A83A0016E,a,usr,0.1189582813002274,0.3418450618550357,0.636409440987286,0.3531355244722154,0.0926640926640927,-1,1.3521419378562236
000343EFFAAF27FE66CAD41434814C71,f,usr,0.3830987730436732,0.3404200956798555,0.1120322588709546,0.3328121092368927,0.2409266409266409,-1,0.5034749034749035
00046AA87AAF8C9971F99597ED7D90DF,a,usr,0.4088414927302906,0.3020258787951647,0.3762657742994857,0.3052800245979021,0.6833976833976836,-1,2.5721194879089624
00050A1B07C0BD248726E0385D04D657,d,usr,0.4020230161784071,0.9766362754309176,0.4833272511509752,0.9606601044875348,0.1441441441441441,-1,0.6537966537966539
0005BB047145A248C3878E7E516A093D,a,usr,0.2897690697246537,0.3037260368174458,0.5629288243671898,0.3136666362643985,0.3136323136323137,-1,0.9468369468369469
0006506ECE84442A678FC8592E4C3EB4,a,usr,0.0538969559289056,0.0320979137053824,0.0453204033424288,0.0326364318978432,0.0463320463320463,-1,1.122779922779923
0006AF38FDCBF38C2A5014B69F23C03A,g,sys,0.0523570429023654,0.0,0.0,0.0,0.0,1,0.94980694980695
0009514C53AB4B46CB54D47C48747559,i,usr,0.1127216335427397,0.0280265324538798,0.1499813509746569,0.0324861532285617,0.4169884169884171,-1,0.9557639271924987
000BAAE919BA2557AC8AD58A7276AA3A,f,usr,0.2384660554108641,0.3322949454632944,0.2120373239107907,0.3285786329187778,0.8648648648648651,-1,1.7220077220077226
000BAC3E23007010346E79B1ED5D25E2,b,usr,0.1936623953853602,0.2506095456986326,0.133913400594463,0.2468673127507866,0.1853281853281854,-1,2.1065637065637066
000C1F225DAAEDE0DF4FCAED6DE7EF3C,d,usr,0.3275441320624652,0.4816573849986709,0.366509973744969,0.4784084185178618,0.3397683397683398,-1,0.8946173063820124
000D8503D19B85B20D7884A3C3B114BD,a,usr,0.4471907429072626,0.0199634828668642,0.4655320207036899,0.0361009273997021,0.1853281853281854,-1,0.4475254475254475
000EE8F9E894174B960A7A907F04ADBF,d,usr,0.2898886272461852,0.5330617030850563,0.4718857763556532,0.5318601733674174,0.0694980694980695,-1,0.4169884169884171
000F53F3E09B16740B6B76C3C27E5953,f,usr,0.1912328768024712,0.0,0.0,0.0,0.5652509652509653,6,0.5652509652509653
000FA718C516FA03B3EC27652BA5DD73,f,usr,0.2618668899516327,0.3055260340638322,0.2573728508040636,0.3043643943447717,0.9536679536679536,-1,1.3629343629343629
00133AFC39ACF35799E8956D183D6417,a,usr,0.0700660427075773,0.0,0.0,0.0,0.0231660231660231,1,2.520463320463321
